wbid,intestine,head,pharynx,hypodermis,tail,vulvalmuscle,tailneurons,bodywallmusculature,vulva,ventralnervecord,nervoussystem,spermatheca,headneurons,germline
WBGene00006784,0,0,0,0,0,0,0,1,0,1,0,0,0,0
WBGene00006785,1,0,0,1,0,1,0,0,0,0,0,0,1,0
WBGene00006786,0,0,0,0,0,0,0,1,0,0,0,0,0,0
WBGene00006787,0,0,0,0,0,0,0,1,0,0,0,0,0,0
WBGene00006788,0,0,0,0,0,0,0,1,0,1,0,0,1,0
WBGene00006789,0,1,0,0,0,1,0,1,0,0,0,0,0,0
WBGene00006790,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006791,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00006792,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006793,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WBGene00006794,0,0,0,0,0,0,0,1,0,0,0,1,0,1
WBGene00006795,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006796,1,1,0,1,0,0,0,1,0,0,1,0,0,0
WBGene00006797,0,0,0,0,0,1,1,1,0,1,0,0,1,0
WBGene00006798,1,0,0,0,0,0,0,0,0,0,1,1,0,0
WBGene00006801,0,0,0,0,0,1,0,1,0,0,0,0,1,0
WBGene00006802,0,0,0,0,0,0,0,0,0,1,0,0,0,0
WBGene00006804,0,0,1,1,0,0,0,0,1,0,0,0,1,0
WBGene00006805,0,0,0,0,0,0,0,1,0,0,1,0,0,0
WBGene00006807,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00006808,0,0,0,0,0,0,0,0,0,1,0,0,0,0
WBGene00006809,0,0,0,0,0,0,1,0,0,0,0,0,1,0
WBGene00006810,0,0,1,0,0,0,0,1,1,0,0,1,0,0
WBGene00006811,0,0,0,0,0,0,1,0,0,0,0,0,1,0
WBGene00006812,0,0,0,0,0,1,0,0,0,0,0,0,0,0
WBGene00006814,0,0,0,0,0,0,0,1,0,0,0,0,0,0
WBGene00006815,1,0,1,0,0,0,0,0,0,0,0,0,0,0
WBGene00006816,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006817,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006818,0,0,0,0,0,0,1,0,0,0,0,0,1,0
WBGene00006819,0,0,0,0,0,1,0,1,0,0,0,0,0,0
WBGene00006820,0,0,0,0,1,1,0,1,0,0,0,0,0,0
WBGene00006822,0,0,0,0,0,1,0,1,0,0,0,0,0,0
WBGene00006823,1,0,1,0,0,1,0,1,0,0,0,1,0,0
WBGene00006824,0,0,0,0,0,1,0,1,0,0,0,0,0,0
WBGene00006825,0,0,0,0,0,0,0,1,0,0,0,0,0,0
WBGene00006826,0,0,0,0,0,1,0,1,0,0,0,0,0,0
WBGene00006827,0,0,0,0,0,1,0,1,0,0,0,0,0,0
WBGene00006829,0,1,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00006830,0,0,0,0,0,1,0,1,0,0,0,0,0,0
WBGene00006831,0,0,0,0,0,0,1,0,0,1,0,0,1,0
WBGene00006833,1,0,1,1,0,0,0,0,0,0,1,0,0,0
WBGene00006836,0,0,0,0,0,1,0,1,0,0,0,1,0,0
WBGene00006839,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00006840,0,0,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00006843,0,0,0,0,0,0,0,1,0,0,1,0,0,0
WBGene00006845,0,0,0,0,0,0,0,1,0,0,0,0,0,0
WBGene00006852,0,1,0,0,0,0,0,1,0,1,0,1,0,0
WBGene00006853,1,0,0,0,0,0,1,0,0,0,0,0,1,0
WBGene00006862,0,0,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00006864,0,0,0,0,0,0,1,0,0,1,0,0,1,0
WBGene00006868,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00006869,0,0,1,0,0,0,0,0,0,0,1,0,0,0
WBGene00006870,1,0,1,0,0,0,0,0,0,0,1,0,0,0
WBGene00006873,0,0,0,0,0,0,1,0,0,1,0,0,1,0
WBGene00006874,0,0,0,0,0,0,0,1,0,0,0,0,1,0
WBGene00006875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006876,0,0,1,1,0,0,0,1,0,0,0,0,0,0
WBGene00006881,0,1,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006882,0,0,0,1,0,0,0,0,0,0,0,0,0,0
WBGene00006887,0,0,0,0,0,0,0,1,1,0,1,0,0,0
WBGene00006888,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WBGene00006889,0,0,0,0,0,1,0,1,0,0,0,0,0,0
WBGene00006890,0,0,0,0,0,0,0,0,0,1,0,0,0,0
WBGene00006893,0,0,1,0,0,0,0,1,0,0,0,0,0,0
WBGene00006894,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006896,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006910,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006911,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006913,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006914,0,0,0,0,0,0,0,0,1,0,0,0,0,0
WBGene00006915,1,0,0,1,0,0,0,0,0,0,0,0,0,0
WBGene00006916,0,0,0,1,0,0,0,0,0,0,0,1,0,0
WBGene00006917,1,1,0,1,0,0,0,0,0,0,0,0,0,0
WBGene00006921,1,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00006922,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006924,1,0,1,1,0,0,0,1,1,0,1,0,0,0
WBGene00006926,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006929,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006933,1,0,1,1,0,0,0,1,0,0,1,0,0,0
WBGene00006938,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006940,0,0,0,1,0,0,0,0,0,0,1,0,0,0
WBGene00006941,0,0,0,1,0,0,0,1,0,0,0,1,0,0
WBGene00006942,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006943,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006944,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WBGene00006947,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006948,0,0,0,1,0,0,0,0,0,0,0,0,0,0
WBGene00006949,0,0,0,1,0,0,0,0,0,0,0,0,0,0
WBGene00006950,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006951,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006952,0,0,0,1,0,0,0,0,0,0,0,0,0,0
WBGene00006954,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006955,0,0,0,1,0,0,0,0,0,0,0,0,0,0
WBGene00006956,1,0,0,1,0,0,0,0,0,0,0,0,0,0
WBGene00006959,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006960,0,0,0,0,0,0,1,0,0,0,0,0,1,0
WBGene00006961,0,0,0,0,0,0,1,0,0,0,0,0,1,1
WBGene00006964,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006970,0,0,1,0,0,0,0,1,0,0,1,0,0,0
WBGene00006975,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WBGene00006978,0,0,0,0,0,0,0,1,0,0,1,0,0,0
WBGene00006979,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006980,0,0,0,0,0,0,0,1,0,0,0,0,0,0
WBGene00006981,0,0,1,0,0,0,1,0,0,0,0,0,1,0
WBGene00006982,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006983,0,0,0,0,0,1,0,1,0,0,0,0,1,0
WBGene00006984,0,0,0,0,0,1,0,1,0,0,0,0,0,0
WBGene00006985,0,1,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006987,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006993,0,0,0,1,0,0,0,0,0,1,0,0,0,1
WBGene00006999,0,0,0,0,0,0,0,1,0,0,1,1,0,0
WBGene00007006,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00007007,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00007008,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WBGene00007009,1,0,1,0,0,1,1,1,0,0,0,0,1,0
WBGene00007010,0,0,0,0,0,0,0,0,1,0,0,0,0,0
WBGene00007016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00007024,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WBGene00007025,0,0,0,0,0,0,0,1,0,0,0,0,0,0
WBGene00007028,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WBGene00007030,0,0,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00007041,1,0,0,0,0,0,1,0,0,0,0,0,1,0
WBGene00007042,0,1,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00007047,1,0,1,1,1,0,0,1,1,0,0,1,0,0
WBGene00007054,0,0,0,0,0,1,0,1,0,0,0,0,0,0
WBGene00007055,1,0,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00007057,1,0,1,0,0,0,0,1,0,0,0,0,1,0
WBGene00007058,1,1,1,1,1,0,0,1,0,0,1,0,0,0
WBGene00007059,1,0,1,0,0,0,0,1,1,0,1,0,0,0
WBGene00007060,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00007099,0,0,0,0,0,1,0,1,0,0,0,0,0,0
WBGene00007117,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00007128,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00007135,0,1,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00007154,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00007167,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00007174,0,1,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00007185,1,1,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00007215,0,0,0,0,0,0,0,1,0,0,0,0,0,0
WBGene00007260,0,0,0,0,0,0,0,0,0,0,0,0,1,0
WBGene00007262,0,0,0,1,0,1,0,0,0,0,0,0,0,0
WBGene00007282,0,0,0,0,0,0,0,0,0,0,0,1,0,0
WBGene00007287,0,1,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00007314,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00007352,0,0,0,0,0,0,0,1,0,0,0,0,0,0
WBGene00007362,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00007363,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00007367,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00007388,1,1,1,0,1,1,0,1,0,0,0,0,0,0
WBGene00007389,0,0,0,0,0,0,1,0,0,0,0,0,1,0
WBGene00007395,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00007416,1,0,0,0,0,0,0,0,0,1,0,0,1,0
WBGene00007417,0,0,0,0,0,0,1,0,0,1,0,0,1,0
WBGene00007428,0,0,0,0,0,0,1,0,0,1,0,0,1,0
WBGene00007443,0,0,0,0,0,1,0,1,0,0,0,0,0,0
WBGene00007490,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00007496,0,0,0,0,0,0,0,1,0,0,0,0,0,0
WBGene00007500,0,0,1,0,0,0,0,0,0,0,0,0,0,0
WBGene00007502,0,0,0,0,0,0,1,0,0,0,0,0,1,0
WBGene00007513,0,1,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00007516,0,1,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00007536,1,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00007546,1,0,1,0,0,0,1,0,0,0,0,0,1,0
WBGene00007547,1,0,1,0,0,0,0,0,0,0,0,0,1,0
WBGene00007549,0,0,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00007554,0,1,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00007555,0,1,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00007561,1,1,1,0,1,0,0,0,1,0,0,0,0,0
WBGene00007604,0,0,0,0,0,0,1,0,0,0,0,0,1,0
WBGene00007624,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WBGene00007626,0,0,0,1,0,0,0,1,1,0,0,1,0,0
WBGene00007627,0,0,0,1,0,0,0,0,1,0,0,0,0,0
WBGene00007635,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00007643,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00007646,1,0,0,0,0,1,0,0,0,0,1,0,0,0
WBGene00007653,1,0,0,1,0,0,0,1,0,0,1,0,0,0
WBGene00007670,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00007680,1,0,0,1,0,0,0,0,0,0,0,0,0,0
WBGene00007686,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00007718,0,0,1,0,0,0,1,0,0,0,0,0,1,0
WBGene00007732,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WBGene00007733,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00007741,0,0,0,0,0,0,0,1,0,0,0,0,0,0
WBGene00007749,1,0,0,1,0,0,1,1,0,1,0,0,1,0
WBGene00007750,0,0,0,0,0,1,0,1,1,0,0,0,1,0
WBGene00007772,1,0,1,0,0,0,0,1,0,0,1,0,0,0
WBGene00007776,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00007784,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00007799,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00007801,0,0,0,0,0,0,0,1,1,1,0,1,1,0
WBGene00007918,1,0,0,1,0,0,0,1,0,0,1,0,0,0
WBGene00007929,1,0,0,0,0,1,0,1,0,0,0,0,1,0
WBGene00007930,0,0,0,0,0,0,0,0,0,0,0,0,1,0
WBGene00007932,1,0,0,0,0,0,1,0,0,1,0,0,1,0
WBGene00007969,1,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00007975,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WBGene00007979,1,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00007981,0,0,1,0,0,0,1,0,0,0,0,0,1,0
WBGene00007982,0,1,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00007984,1,0,0,1,0,0,0,0,0,1,0,0,1,0
WBGene00007985,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00007993,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00007999,0,0,0,1,0,0,0,0,0,0,0,0,1,0
WBGene00008018,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00008027,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00008041,1,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00008053,0,0,0,0,0,0,0,1,0,0,0,0,0,1
WBGene00008065,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00008093,0,0,1,0,0,0,0,0,0,0,0,0,0,0
WBGene00008117,1,0,1,1,1,1,0,0,0,0,0,0,0,0
WBGene00008127,0,0,0,1,0,0,0,0,0,0,0,0,0,0
WBGene00008128,0,1,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00008132,0,1,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00008144,0,0,0,0,0,0,1,0,0,0,0,0,1,0
WBGene00008149,1,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00008158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00008183,0,0,0,1,0,0,0,1,0,0,0,1,1,0
WBGene00008195,1,0,1,1,0,0,1,1,1,1,0,0,1,0
WBGene00008202,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00008205,0,0,0,0,0,0,0,1,0,1,0,0,0,0
WBGene00008214,0,0,1,0,0,1,1,1,0,0,0,0,1,0
WBGene00008218,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WBGene00008221,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00008239,1,0,1,0,0,0,0,0,1,0,0,1,1,0
WBGene00008242,0,0,0,0,0,0,0,0,0,0,0,0,1,0
WBGene00008251,0,1,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00008256,0,0,0,0,0,0,1,0,0,0,0,0,1,0
WBGene00008366,0,0,0,0,1,0,0,0,0,0,0,0,1,0
WBGene00008379,0,0,0,0,0,0,0,0,0,1,0,0,1,0
WBGene00008400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00008415,1,0,1,1,0,0,0,1,0,0,0,0,0,0
WBGene00008419,0,0,0,1,0,0,0,0,0,0,1,0,0,0
WBGene00008439,1,1,0,0,1,0,0,1,0,1,0,0,0,0
WBGene00008546,0,0,1,0,1,0,0,0,0,0,0,0,0,0
WBGene00008549,1,0,1,1,0,0,0,1,0,0,1,0,0,0
WBGene00008564,1,0,0,1,0,0,0,0,0,0,0,0,0,0
WBGene00008570,0,0,0,0,0,1,0,0,0,0,1,0,0,0
WBGene00008605,0,0,0,1,0,0,0,0,0,0,0,0,0,0
WBGene00008656,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00008663,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00008664,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00008683,0,1,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00008684,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00008762,0,0,1,0,0,0,0,0,1,0,0,1,0,0
WBGene00008764,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00008765,1,0,0,1,0,0,1,0,0,1,0,0,1,0
WBGene00008781,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00008802,1,0,0,0,0,0,0,0,0,0,1,1,0,0
WBGene00008806,1,0,0,0,0,0,0,1,1,0,0,1,0,0
WBGene00008808,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00008810,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00008814,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00008830,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00008852,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00008890,0,0,0,0,0,1,0,1,0,0,0,0,1,0
WBGene00008891,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00008957,0,1,0,0,0,0,1,0,0,0,0,0,0,0
WBGene00008977,0,0,0,0,0,0,0,0,0,1,0,0,1,0
WBGene00008995,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WBGene00008996,0,0,0,0,0,1,0,0,0,0,0,0,1,0
WBGene00009001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00009004,0,0,0,0,0,1,0,1,0,0,0,0,0,0
WBGene00009082,0,1,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00009098,1,0,1,0,0,0,0,1,0,0,0,1,0,0
WBGene00009100,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00009109,0,0,0,0,0,0,1,0,0,0,0,0,1,0
WBGene00009119,1,1,0,1,0,0,1,1,0,0,0,0,0,0
WBGene00009133,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00009141,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00009144,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00009180,1,1,1,1,1,0,0,0,0,0,0,0,0,0
WBGene00009186,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WBGene00009188,1,0,0,0,0,0,0,1,0,0,0,0,0,0
WBGene00009202,0,0,0,0,0,0,0,0,0,1,0,0,1,0
WBGene00009203,1,0,0,0,0,0,0,0,0,0,0,0,1,0
WBGene00009211,1,1,0,1,0,0,0,1,0,0,0,0,0,1
WBGene00009218,0,1,0,0,0,1,0,0,0,0,0,0,0,0
WBGene00009221,1,0,1,1,0,0,0,1,0,0,1,0,0,0
WBGene00009226,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00009245,1,0,1,1,0,0,0,1,0,1,0,1,1,0
WBGene00009260,0,0,0,0,0,0,0,1,0,1,0,0,0,0
WBGene00009264,1,0,1,0,1,0,0,0,0,0,0,1,0,0
WBGene00009272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00009289,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00009304,0,0,0,1,0,0,0,1,0,1,0,0,0,0
WBGene00009322,0,0,1,0,0,0,1,0,0,0,0,0,1,0
WBGene00009337,0,0,0,0,1,1,0,1,0,0,0,0,0,0
WBGene00009342,1,0,0,0,0,0,1,0,0,0,0,1,1,0
WBGene00009394,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WBGene00009441,0,0,0,0,1,0,0,0,0,0,0,0,1,0
WBGene00009448,1,0,1,0,0,0,0,1,1,0,0,1,0,0
WBGene00009450,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00009455,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00009477,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00009493,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00009498,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00009518,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00009537,1,0,0,0,0,0,0,0,0,1,0,0,1,0
WBGene00009560,1,0,0,0,0,0,0,0,0,0,0,0,1,0
WBGene00009562,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00009579,0,0,0,0,0,0,1,0,0,1,0,0,0,0
WBGene00009580,0,0,0,1,0,0,0,1,0,0,1,0,0,0
WBGene00009587,0,1,0,0,1,0,0,1,0,0,1,1,0,0
WBGene00009594,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00009628,1,0,0,1,0,0,0,0,0,0,0,0,0,0
WBGene00009664,0,1,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00009674,0,0,0,0,0,1,0,1,0,0,0,0,0,0
WBGene00009678,0,0,0,0,0,0,0,0,0,0,0,1,0,0
WBGene00009717,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00009738,0,0,0,0,0,0,0,0,0,0,0,0,1,0
WBGene00009793,0,0,0,0,0,1,0,1,0,0,1,0,0,0
WBGene00009800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00009807,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00009824,1,0,0,1,0,0,0,0,0,0,0,0,0,0
WBGene00009827,0,0,0,0,0,0,1,0,0,0,0,0,1,0
WBGene00009834,0,1,0,0,0,0,1,0,0,1,0,0,0,0
WBGene00009844,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00009882,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00009887,0,0,0,0,0,0,1,0,0,0,0,0,1,0
WBGene00009895,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00009896,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00009899,0,0,0,0,0,0,0,0,0,1,0,0,1,0
WBGene00009917,0,0,0,0,0,0,1,0,0,0,0,0,1,0
WBGene00009920,0,1,1,1,0,1,0,1,0,0,1,0,0,0
WBGene00009929,0,0,0,0,0,0,1,0,0,0,0,0,0,0
WBGene00009939,0,0,0,0,0,0,0,0,0,0,0,0,1,0
WBGene00009945,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00009955,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00009958,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00009976,0,1,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00009977,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00010056,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WBGene00010062,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00010070,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00010096,0,0,0,0,0,0,0,0,0,1,0,0,0,0
WBGene00010115,1,0,0,0,0,1,0,1,0,0,0,0,1,0
WBGene00010125,1,0,0,0,0,0,0,0,0,0,0,0,1,0
WBGene00010137,0,0,0,1,0,0,0,0,0,0,1,0,0,0
WBGene00010138,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00010146,0,0,0,0,0,0,1,0,0,0,0,0,1,0
WBGene00010160,1,0,1,0,0,0,0,1,1,0,1,0,0,0
WBGene00010178,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00010198,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00010228,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WBGene00010240,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00010256,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00010259,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00010272,0,1,1,1,1,1,0,1,0,0,0,0,0,0
WBGene00010279,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00010284,1,1,1,1,0,0,0,0,0,1,0,0,0,0
WBGene00010307,1,1,0,0,1,1,0,0,0,0,1,0,0,0
WBGene00010317,0,0,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00010323,0,0,0,0,0,0,1,0,0,0,0,0,1,0
WBGene00010340,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00010341,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00010349,0,1,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00010362,0,1,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00010406,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00010425,1,0,0,1,0,1,0,0,0,0,0,0,1,0
WBGene00010440,0,0,0,0,0,0,0,0,0,0,0,1,0,0
WBGene00010442,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00010444,1,0,1,1,0,1,0,0,1,0,1,0,0,0
WBGene00010453,0,0,0,0,0,0,0,0,0,1,0,0,1,0
WBGene00010470,1,0,1,0,0,0,0,0,0,0,0,0,0,0
WBGene00010473,0,0,0,1,0,0,0,0,0,0,0,0,0,0
WBGene00010476,0,0,0,0,0,0,1,0,0,1,0,0,1,0
WBGene00010485,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00010492,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00010520,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00010537,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WBGene00010556,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00010575,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00010587,0,0,0,0,0,0,1,0,0,0,0,0,1,0
WBGene00010593,0,0,0,1,0,0,0,1,0,0,0,0,0,0
WBGene00010600,0,0,0,0,0,0,0,0,0,0,0,0,1,0
WBGene00010621,0,0,1,1,0,0,0,0,1,0,1,0,0,0
WBGene00010642,0,1,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00010661,0,0,0,1,0,0,0,0,0,0,0,0,0,0
WBGene00010663,0,0,0,0,0,0,0,0,0,0,0,1,0,0
WBGene00010671,1,0,1,1,0,0,0,1,1,0,1,0,0,0
WBGene00010681,0,0,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00010685,1,0,0,0,0,0,0,1,0,0,1,1,0,0
WBGene00010700,1,0,1,1,0,0,0,0,0,0,0,0,1,0
WBGene00010701,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00010706,1,0,0,0,0,0,0,0,0,0,0,0,0,0
